date,store_id,product_id,sales,promo,holiday,weekend,stockout,unit_price,revenue
2024-05-29,S2,P3,29,0,0,0,0,7.75,224.75
2024-05-30,S1,P1,52,1,0,0,0,8.99,467.48
2024-05-30,S1,P2,40,0,0,0,0,12.50,500.00
2024-05-30,S1,P3,34,0,0,0,0,7.75,263.50
2024-05-30,S2,P1,49,0,0,0,0,9.99,489.51
2024-05-30,S2,P2,42,0,0,0,0,12.50,525.00
2024-05-30,S2,P3,29,0,0,0,0,7.75,224.75
2024-05-31,S1,P1,46,0,0,0,0,9.99,459.54
2024-05-31,S1,P2,45,0,0,0,0,12.50,562.50
2024-05-31,S1,P3,36,0,0,0,0,7.75,279.00
2024-05-31,S2,P1,45,0,0,0,0,9.99,449.55
2024-05-31,S2,P2,44,0,0,0,0,12.50,550.00
2024-05-31,S2,P3,35,0,0,0,0,7.75,271.25
2024-06-01,S1,P1,41,0,0,1,0,9.99,409.59
2024-06-01,S1,P2,37,0,0,1,0,12.50,462.50
2024-06-01,S1,P3,39,0,0,1,0,7.75,302.25
2024-06-01,S2,P1,58,1,0,1,0,8.99,521.42
2024-06-01,S2,P2,41,0,0,1,0,12.50,512.50
2024-06-01,S2,P3,36,0,0,1,0,7.75,279.00
2024-06-02,S1,P1,40,0,0,1,0,9.99,399.60
2024-06-02,S1,P2,38,0,0,1,0,12.50,475.00
2024-06-02,S1,P3,30,0,0,1,0,7.75,232.50
2024-06-02,S2,P1,51,1,0,1,0,8.99,458.49
2024-06-02,S2,P2,42,0,0,1,0,12.50,525.00
2024-06-02,S2,P3,31,0,0,1,0,7.75,240.25
2024-06-03,S1,P1,39,0,0,0,0,9.99,389.61
2024-06-03,S1,P2,35,0,0,0,0,12.50,437.50
2024-06-03,S1,P3,29,0,0,0,0,7.75,224.75
2024-06-03,S2,P1,52,1,0,0,0,8.99,467.48
2024-06-03,S2,P2,39,0,0,0,0,12.50,487.50
2024-06-03,S2,P3,31,0,0,0,0,7.75,240.25
2024-06-04,S1,P1,41,0,0,0,0,9.99,409.59
2024-06-04,S1,P2,37,0,0,0,0,12.50,462.50
2024-06-04,S1,P3,36,0,0,0,0,7.75,279.00
2024-06-04,S2,P1,49,0,0,0,0,9.99,489.51
2024-06-04,S2,P2,44,0,0,0,0,12.50,550.00
2024-06-04,S2,P3,33,0,0,0,0,7.75,255.75
2024-06-05,S1,P1,41,0,0,0,0,9.99,409.59
2024-06-05,S1,P2,36,0,0,0,0,12.50,450.00
2024-06-05,S1,P3,32,0,0,0,0,7.75,248.00
2024-06-05,S2,P1,47,0,0,0,0,9.99,469.53
2024-06-05,S2,P2,38,0,0,0,0,12.50,475.00
2024-06-05,S2,P3,32,0,0,0,0,7.75,248.00
2024-06-06,S1,P1,44,0,0,0,0,9.99,439.56
2024-06-06,S1,P2,35,0,0,0,0,12.50,437.50
2024-06-06,S1,P3,30,0,0,0,0,7.75,232.50
2024-06-06,S2,P1,50,0,0,0,0,9.99,499.50
2024-06-06,S2,P2,45,0,0,0,0,12.50,562.50
2024-06-06,S2,P3,26,0,0,0,0,7.75,201.50
2024-06-07,S1,P1,43,0,0,0,0,9.99,429.57
2024-06-07,S1,P2,39,0,0,0,0,12.50,487.50
2024-06-07,S1,P3,33,0,0,0,0,7.75,255.75
2024-06-07,S2,P1,52,0,0,0,0,9.99,519.48
2024-06-07,S2,P2,20,0,0,0,1,12.50,250.00
2024-06-07,S2,P3,35,0,0,0,0,7.75,271.25
2024-06-08,S1,P1,51,0,0,1,0,9.99,509.49
2024-06-08,S1,P2,38,0,0,1,0,12.50,475.00
2024-06-08,S1,P3,31,0,0,1,0,7.75,240.25
2024-06-08,S2,P1,51,0,0,1,0,9.99,509.49
2024-06-08,S2,P2,44,0,0,1,0,12.50,550.00
2024-06-08,S2,P3,36,0,0,1,0,7.75,279.00
2024-06-09,S1,P1,45,0,0,1,0,9.99,449.55
2024-06-09,S1,P2,37,0,0,1,0,12.50,462.50
2024-06-09,S1,P3,33,0,0,1,0,7.75,255.75
2024-06-09,S2,P1,50,0,0,1,0,9.99,499.50
2024-06-09,S2,P2,44,0,0,1,0,12.50,550.00
2024-06-09,S2,P3,32,0,0,1,0,7.75,248.00
2024-06-10,S1,P1,42,0,0,0,0,9.99,419.58
2024-06-10,S1,P2,34,0,0,0,0,12.50,425.00
2024-06-10,S1,P3,32,0,0,0,0,7.75,248.00
2024-06-10,S2,P1,47,0,0,0,0,9.99,469.53
2024-06-10,S2,P2,43,0,0,0,0,12.50,537.50
2024-06-10,S2,P3,32,0,0,0,0,7.75,248.00
2024-06-11,S1,P1,44,0,0,0,0,9.99,439.56
2024-06-11,S1,P2,34,0,0,0,0,12.50,425.00
2024-06-11,S1,P3,30,0,0,0,0,7.75,232.50
2024-06-11,S2,P1,46,0,0,0,0,9.99,459.54
2024-06-11,S2,P2,40,0,0,0,0,12.50,500.00
2024-06-11,S2,P3,35,0,0,0,0,7.75,271.25
2024-06-12,S1,P1,47,0,0,0,0,9.99,469.53
2024-06-12,S1,P2,33,0,0,0,0,12.50,412.50
2024-06-12,S1,P3,39,1,0,0,0,6.98,272.22
2024-06-12,S2,P1,46,0,0,0,0,9.99,459.54
2024-06-12,S2,P2,43,0,0,0,0,12.50,537.50
2024-06-12,S2,P3,29,0,0,0,0,7.75,224.75
2024-06-13,S1,P1,37,0,0,0,0,9.99,369.63
2024-06-13,S1,P2,39,0,0,0,0,12.50,487.50
2024-06-13,S1,P3,39,1,0,0,0,6.98,272.22
2024-06-13,S2,P1,49,0,0,0,0,9.99,489.51
2024-06-13,S2,P2,39,0,0,0,0,12.50,487.50
2024-06-13,S2,P3,30,0,0,0,0,7.75,232.50
2024-06-14,S1,P1,41,0,0,0,0,9.99,409.59
2024-06-14,S1,P2,39,0,0,0,0,12.50,487.50
2024-06-14,S1,P3,39,1,0,0,0,6.98,272.22
2024-06-14,S2,P1,48,0,0,0,0,9.99,479.52
2024-06-14,S2,P2,46,0,0,0,0,12.50,575.00
2024-06-14,S2,P3,32,0,0,0,0,7.75,248.00
2024-06-15,S1,P1,42,0,0,1,0,9.99,419.58
2024-06-15,S1,P2,40,0,0,1,0,12.50,500.00
2024-06-15,S1,P3,32,0,0,1,0,7.75,248.00
2024-06-15,S2,P1,51,0,0,1,0,9.99,509.49
2024-06-15,S2,P2,43,0,0,1,0,12.50,537.50
2024-06-15,S2,P3,30,0,0,1,0,7.75,232.50
2024-06-16,S1,P1,42,0,0,1,0,9.99,419.58
2024-06-16,S1,P2,36,0,0,1,0,12.50,450.00
2024-06-16,S1,P3,26,0,0,1,0,7.75,201.50
2024-06-16,S2,P1,44,0,0,1,0,9.99,439.56
2024-06-16,S2,P2,41,0,0,1,0,12.50,512.50
2024-06-16,S2,P3,34,1,0,1,0,6.98,237.32
2024-06-17,S1,P1,39,0,0,0,0,9.99,389.61
2024-06-17,S1,P2,37,0,0,0,0,12.50,462.50
2024-06-17,S1,P3,32,0,0,0,0,7.75,248.00
2024-06-17,S2,P1,48,0,0,0,0,9.99,479.52
2024-06-17,S2,P2,37,0,0,0,0,12.50,462.50
2024-06-17,S2,P3,38,1,0,0,0,6.98,265.24
2024-06-18,S1,P1,43,0,0,0,0,9.99,429.57
2024-06-18,S1,P2,37,0,0,0,0,12.50,462.50
2024-06-18,S1,P3,26,0,0,0,0,7.75,201.50
2024-06-18,S2,P1,46,0,0,0,0,9.99,459.54
2024-06-18,S2,P2,40,0,0,0,0,12.50,500.00
2024-06-18,S2,P3,39,1,0,0,0,6.98,272.22
2024-06-19,S1,P1,44,0,0,0,0,9.99,439.56
2024-06-19,S1,P2,30,0,0,0,0,12.50,375.00
2024-06-19,S1,P3,35,0,0,0,0,7.75,271.25
2024-06-19,S2,P1,44,0,0,0,0,9.99,439.56
2024-06-19,S2,P2,40,0,0,0,0,12.50,500.00
2024-06-19,S2,P3,31,0,0,0,0,7.75,240.25
2024-06-20,S1,P1,42,0,0,0,0,9.99,419.58
2024-06-20,S1,P2,36,0,0,0,0,12.50,450.00
2024-06-20,S1,P3,29,0,0,0,0,7.75,224.75
2024-06-20,S2,P1,50,0,0,0,0,9.99,499.50
2024-06-20,S2,P2,40,0,0,0,0,12.50,500.00
2024-06-20,S2,P3,32,0,0,0,0,7.75,248.00
2024-06-21,S1,P1,51,0,0,0,0,9.99,509.49
2024-06-21,S1,P2,42,0,0,0,0,12.50,525.00
2024-06-21,S1,P3,37,0,0,0,0,7.75,286.75
2024-06-21,S2,P1,49,0,0,0,0,9.99,489.51
2024-06-21,S2,P2,36,0,0,0,0,12.50,450.00
2024-06-21,S2,P3,32,0,0,0,0,7.75,248.00
2024-06-22,S1,P1,46,0,0,1,0,9.99,459.54
2024-06-22,S1,P2,41,0,0,1,0,12.50,512.50
2024-06-22,S1,P3,35,0,0,1,0,7.75,271.25
2024-06-22,S2,P1,53,0,0,1,0,9.99,529.47
2024-06-22,S2,P2,43,0,0,1,0,12.50,537.50
2024-06-22,S2,P3,39,0,0,1,0,7.75,302.25
2024-06-23,S1,P1,37,0,0,1,0,9.99,369.63
2024-06-23,S1,P2,45,1,0,1,0,11.25,506.25
2024-06-23,S1,P3,30,0,0,1,0,7.75,232.50
2024-06-23,S2,P1,48,0,0,1,0,9.99,479.52
2024-06-23,S2,P2,41,0,0,1,0,12.50,512.50
2024-06-23,S2,P3,31,0,0,1,0,7.75,240.25
2024-06-24,S1,P1,38,0,0,0,0,9.99,379.62
2024-06-24,S1,P2,47,1,0,0,0,11.25,528.75
2024-06-24,S1,P3,28,0,0,0,0,7.75,217.00
2024-06-24,S2,P1,19,0,0,0,1,9.99,189.81
2024-06-24,S2,P2,41,0,0,0,0,12.50,512.50
2024-06-24,S2,P3,33,0,0,0,0,7.75,255.75
2024-06-25,S1,P1,45,0,0,0,0,9.99,449.55
2024-06-25,S1,P2,42,1,0,0,0,11.25,472.50
2024-06-25,S1,P3,29,0,0,0,0,7.75,224.75
2024-06-25,S2,P1,48,0,0,0,0,9.99,479.52
2024-06-25,S2,P2,40,0,0,0,0,12.50,500.00
2024-06-25,S2,P3,33,0,0,0,0,7.75,255.75
2024-06-26,S1,P1,41,0,0,0,0,9.99,409.59
2024-06-26,S1,P2,37,0,0,0,0,12.50,462.50
2024-06-26,S1,P3,29,0,0,0,0,7.75,224.75
2024-06-26,S2,P1,48,0,0,0,0,9.99,479.52
2024-06-26,S2,P2,41,0,0,0,0,12.50,512.50
2024-06-26,S2,P3,30,0,0,0,0,7.75,232.50
2024-06-27,S1,P1,35,0,0,0,0,9.99,349.65
2024-06-27,S1,P2,36,0,0,0,0,12.50,450.00
2024-06-27,S1,P3,33,0,0,0,0,7.75,255.75
2024-06-27,S2,P1,45,0,0,0,0,9.99,449.55
2024-06-27,S2,P2,41,1,0,0,0,11.25,461.25
2024-06-27,S2,P3,34,0,0,0,0,7.75,263.50
2024-06-28,S1,P1,43,0,0,0,0,9.99,429.57
2024-06-28,S1,P2,36,0,0,0,0,12.50,450.00
2024-06-28,S1,P3,34,0,0,0,0,7.75,263.50
2024-06-28,S2,P1,50,0,0,0,0,9.99,499.50
2024-06-28,S2,P2,49,1,0,0,0,11.25,551.25
2024-06-28,S2,P3,31,0,0,0,0,7.75,240.25
2024-06-29,S1,P1,44,0,0,1,0,9.99,439.56
2024-06-29,S1,P2,41,0,0,1,0,12.50,512.50
2024-06-29,S1,P3,31,0,0,1,0,7.75,240.25
2024-06-29,S2,P1,49,0,0,1,0,9.99,489.51
2024-06-29,S2,P2,47,1,0,1,0,11.25,528.75
2024-06-29,S2,P3,30,0,0,1,0,7.75,232.50
2024-06-30,S1,P1,41,0,0,1,0,9.99,409.59
2024-06-30,S1,P2,30,0,0,1,0,12.50,375.00
2024-06-30,S1,P3,27,0,0,1,0,7.75,209.25
2024-06-30,S2,P1,46,0,0,1,0,9.99,459.54
2024-06-30,S2,P2,38,0,0,1,0,12.50,475.00
2024-06-30,S2,P3,26,0,0,1,0,7.75,201.50
2024-07-01,S1,P1,37,0,0,0,0,9.99,369.63
2024-07-01,S1,P2,37,0,0,0,0,12.50,462.50
2024-07-01,S1,P3,27,0,0,0,0,7.75,209.25
2024-07-01,S2,P1,46,0,0,0,0,9.99,459.54
2024-07-01,S2,P2,42,0,0,0,0,12.50,525.00
2024-07-01,S2,P3,29,0,0,0,0,7.75,224.75
2024-07-02,S1,P1,39,0,0,0,0,9.99,389.61
2024-07-02,S1,P2,36,0,0,0,0,12.50,450.00
2024-07-02,S1,P3,29,0,0,0,0,7.75,224.75
2024-07-02,S2,P1,51,0,0,0,0,9.99,509.49
2024-07-02,S2,P2,39,0,0,0,0,12.50,487.50
2024-07-02,S2,P3,28,0,0,0,0,7.75,217.00
2024-07-03,S1,P1,41,0,0,0,0,9.99,409.59
2024-07-03,S1,P2,34,0,0,0,0,12.50,425.00
2024-07-03,S1,P3,33,0,0,0,0,7.75,255.75
2024-07-03,S2,P1,47,0,0,0,0,9.99,469.53
2024-07-03,S2,P2,38,0,0,0,0,12.50,475.00
2024-07-03,S2,P3,26,0,0,0,0,7.75,201.50
2024-07-04,S1,P1,56,1,1,0,0,8.99,503.44
2024-07-04,S1,P2,43,0,1,0,0,12.50,537.50
2024-07-04,S1,P3,43,0,1,0,0,7.75,333.25
2024-07-04,S2,P1,59,0,1,0,0,9.99,589.41
2024-07-04,S2,P2,49,0,1,0,0,12.50,612.50
2024-07-04,S2,P3,43,0,1,0,0,7.75,333.25
2024-07-05,S1,P1,49,1,0,0,0,8.99,440.51
2024-07-05,S1,P2,37,0,0,0,0,12.50,462.50
2024-07-05,S1,P3,30,0,0,0,0,7.75,232.50
2024-07-05,S2,P1,46,0,0,0,0,9.99,459.54
2024-07-05,S2,P2,40,0,0,0,0,12.50,500.00
2024-07-05,S2,P3,31,0,0,0,0,7.75,240.25
2024-07-06,S1,P1,54,1,0,1,0,8.99,485.46
2024-07-06,S1,P2,37,0,0,1,0,12.50,462.50
2024-07-06,S1,P3,41,0,0,1,0,7.75,317.75
2024-07-06,S2,P1,47,0,0,1,0,9.99,469.53
2024-07-06,S2,P2,42,0,0,1,0,12.50,525.00
2024-07-06,S2,P3,34,0,0,1,0,7.75,263.50
2024-07-07,S1,P1,47,0,0,1,0,9.99,469.53
2024-07-07,S1,P2,33,0,0,1,0,12.50,412.50
2024-07-07,S1,P3,32,0,0,1,0,7.75,248.00
2024-07-07,S2,P1,49,0,0,1,0,9.99,489.51
2024-07-07,S2,P2,36,0,0,1,0,12.50,450.00
2024-07-07,S2,P3,25,0,0,1,0,7.75,193.75
2024-07-08,S1,P1,39,0,0,0,0,9.99,389.61
2024-07-08,S1,P2,32,0,0,0,0,12.50,400.00
2024-07-08,S1,P3,29,0,0,0,0,7.75,224.75
2024-07-08,S2,P1,51,1,0,0,0,8.99,458.49
2024-07-08,S2,P2,35,0,0,0,0,12.50,437.50
2024-07-08,S2,P3,25,0,0,0,0,7.75,193.75
2024-07-09,S1,P1,46,0,0,0,0,9.99,459.54
2024-07-09,S1,P2,35,0,0,0,0,12.50,437.50
2024-07-09,S1,P3,33,0,0,0,0,7.75,255.75
2024-07-09,S2,P1,48,1,0,0,0,8.99,431.52
2024-07-09,S2,P2,40,0,0,0,0,12.50,500.00
2024-07-09,S2,P3,26,0,0,0,0,7.75,201.50
2024-07-10,S1,P1,39,0,0,0,0,9.99,389.61
2024-07-10,S1,P2,37,0,0,0,0,12.50,462.50
2024-07-10,S1,P3,29,0,0,0,0,7.75,224.75
2024-07-10,S2,P1,52,1,0,0,0,8.99,467.48
2024-07-10,S2,P2,44,0,0,0,0,12.50,550.00
2024-07-10,S2,P3,22,0,0,0,0,7.75,170.50
2024-07-11,S1,P1,44,0,0,0,0,9.99,439.56
2024-07-11,S1,P2,32,0,0,0,0,12.50,400.00
2024-07-11,S1,P3,11,0,0,0,1,7.75,85.25
2024-07-11,S2,P1,50,0,0,0,0,9.99,499.50
2024-07-11,S2,P2,39,0,0,0,0,12.50,487.50
2024-07-11,S2,P3,26,0,0,0,0,7.75,201.50
2024-07-12,S1,P1,48,0,0,0,0,9.99,479.52
2024-07-12,S1,P2,38,0,0,0,0,12.50,475.00
2024-07-12,S1,P3,30,0,0,0,0,7.75,232.50
2024-07-12,S2,P1,50,0,0,0,0,9.99,499.50
2024-07-12,S2,P2,43,0,0,0,0,12.50,537.50
2024-07-12,S2,P3,30,0,0,0,0,7.75,232.50
2024-07-13,S1,P1,41,0,0,1,0,9.99,409.59
2024-07-13,S1,P2,45,0,0,1,0,12.50,562.50
2024-07-13,S1,P3,37,0,0,1,0,7.75,286.75
2024-07-13,S2,P1,43,0,0,1,0,9.99,429.57
2024-07-13,S2,P2,43,0,0,1,0,12.50,537.50
2024-07-13,S2,P3,32,0,0,1,0,7.75,248.00
2024-07-14,S1,P1,38,0,0,1,0,9.99,379.62
2024-07-14,S1,P2,36,0,0,1,0,12.50,450.00
2024-07-14,S1,P3,32,0,0,1,0,7.75,248.00
2024-07-14,S2,P1,40,0,0,1,0,9.99,399.60
2024-07-14,S2,P2,35,0,0,1,0,12.50,437.50
2024-07-14,S2,P3,29,0,0,1,0,7.75,224.75
2024-07-15,S1,P1,43,0,0,0,0,9.99,429.57
2024-07-15,S1,P2,33,0,0,0,0,12.50,412.50
2024-07-15,S1,P3,33,0,0,0,0,7.75,255.75
2024-07-15,S2,P1,46,0,0,0,0,9.99,459.54
2024-07-15,S2,P2,39,0,0,0,0,12.50,487.50
2024-07-15,S2,P3,27,0,0,0,0,7.75,209.25
2024-07-16,S1,P1,38,0,0,0,0,9.99,379.62
2024-07-16,S1,P2,35,0,0,0,0,12.50,437.50
2024-07-16,S1,P3,27,0,0,0,0,7.75,209.25
2024-07-16,S2,P1,48,0,0,0,0,9.99,479.52
2024-07-16,S2,P2,37,0,0,0,0,12.50,462.50
2024-07-16,S2,P3,33,0,0,0,0,7.75,255.75
2024-07-17,S1,P1,39,0,0,0,0,9.99,389.61
2024-07-17,S1,P2,40,0,0,0,0,12.50,500.00
2024-07-17,S1,P3,29,0,0,0,0,7.75,224.75
2024-07-17,S2,P1,47,0,0,0,0,9.99,469.53
2024-07-17,S2,P2,42,0,0,0,0,12.50,525.00
2024-07-17,S2,P3,25,0,0,0,0,7.75,193.75
2024-07-18,S1,P1,39,0,0,0,0,9.99,389.61
2024-07-18,S1,P2,28,0,0,0,0,12.50,350.00
2024-07-18,S1,P3,30,0,0,0,0,7.75,232.50
2024-07-18,S2,P1,49,0,0,0,0,9.99,489.51
2024-07-18,S2,P2,35,0,0,0,0,12.50,437.50
2024-07-18,S2,P3,31,0,0,0,0,7.75,240.25
2024-07-19,S1,P1,44,0,0,0,0,9.99,439.56
2024-07-19,S1,P2,35,0,0,0,0,12.50,437.50
2024-07-19,S1,P3,41,1,0,0,0,6.98,286.18
2024-07-19,S2,P1,50,0,0,0,0,9.99,499.50
2024-07-19,S2,P2,42,0,0,0,0,12.50,525.00
2024-07-19,S2,P3,31,0,0,0,0,7.75,240.25
2024-07-20,S1,P1,42,0,0,1,0,9.99,419.58
2024-07-20,S1,P2,38,0,0,1,0,12.50,475.00
2024-07-20,S1,P3,37,1,0,1,0,6.98,258.26
2024-07-20,S2,P1,50,0,0,1,0,9.99,499.50
2024-07-20,S2,P2,43,0,0,1,0,12.50,537.50
2024-07-20,S2,P3,33,0,0,1,0,7.75,255.75
2024-07-21,S1,P1,39,0,0,1,0,9.99,389.61
2024-07-21,S1,P2,36,0,0,1,0,12.50,450.00
2024-07-21,S1,P3,36,1,0,1,0,6.98,251.28
2024-07-21,S2,P1,41,0,0,1,0,9.99,409.59
2024-07-21,S2,P2,40,0,0,1,0,12.50,500.00
2024-07-21,S2,P3,29,0,0,1,0,7.75,224.75
2024-07-22,S1,P1,40,0,0,0,0,9.99,399.60
2024-07-22,S1,P2,33,0,0,0,0,12.50,412.50
2024-07-22,S1,P3,24,0,0,0,0,7.75,186.00
2024-07-22,S2,P1,45,0,0,0,0,9.99,449.55
2024-07-22,S2,P2,41,0,0,0,0,12.50,512.50
2024-07-22,S2,P3,23,0,0,0,0,7.75,178.25
2024-07-23,S1,P1,39,0,0,0,0,9.99,389.61
2024-07-23,S1,P2,35,0,0,0,0,12.50,437.50
2024-07-23,S1,P3,29,0,0,0,0,7.75,224.75
2024-07-23,S2,P1,44,0,0,0,0,9.99,439.56
2024-07-23,S2,P2,36,0,0,0,0,12.50,450.00
2024-07-23,S2,P3,34,1,0,0,0,6.98,237.32
2024-07-24,S1,P1,36,0,0,0,0,9.99,359.64
2024-07-24,S1,P2,38,0,0,0,0,12.50,475.00
2024-07-24,S1,P3,27,0,0,0,0,7.75,209.25
2024-07-24,S2,P1,49,0,0,0,0,9.99,489.51
2024-07-24,S2,P2,34,0,0,0,0,12.50,425.00
2024-07-24,S2,P3,38,1,0,0,0,6.98,265.24
2024-07-25,S1,P1,45,0,0,0,0,9.99,449.55
2024-07-25,S1,P2,33,0,0,0,0,12.50,412.50
2024-07-25,S1,P3,26,0,0,0,0,7.75,201.50
2024-07-25,S2,P1,41,0,0,0,0,9.99,409.59
2024-07-25,S2,P2,37,0,0,0,0,12.50,462.50
2024-07-25,S2,P3,34,1,0,0,0,6.98,237.32
2024-07-26,S1,P1,42,0,0,0,0,9.99,419.58
2024-07-26,S1,P2,38,0,0,0,0,12.50,475.00
2024-07-26,S1,P3,34,0,0,0,0,7.75,263.50
2024-07-26,S2,P1,46,0,0,0,0,9.99,459.54
2024-07-26,S2,P2,36,0,0,0,0,12.50,450.00
2024-07-26,S2,P3,34,0,0,0,0,7.75,263.50
2024-07-27,S1,P1,46,0,0,1,0,9.99,459.54
2024-07-27,S1,P2,36,0,0,1,0,12.50,450.00
2024-07-27,S1,P3,31,0,0,1,0,7.75,240.25
2024-07-27,S2,P1,46,0,0,1,0,9.99,459.54
2024-07-27,S2,P2,44,0,0,1,0,12.50,550.00
2024-07-27,S2,P3,22,0,0,1,0,7.75,170.50
2024-07-28,S1,P1,34,0,0,1,0,9.99,339.66
2024-07-28,S1,P2,13,0,0,1,1,12.50,162.50
2024-07-28,S1,P3,28,0,0,1,0,7.75,217.00
2024-07-28,S2,P1,44,0,0,1,0,9.99,439.56
2024-07-28,S2,P2,43,0,0,1,0,12.50,537.50
2024-07-28,S2,P3,32,0,0,1,0,7.75,248.00
2024-07-29,S1,P1,36,0,0,0,0,9.99,359.64
2024-07-29,S1,P2,32,0,0,0,0,12.50,400.00
2024-07-29,S1,P3,24,0,0,0,0,7.75,186.00
2024-07-29,S2,P1,44,0,0,0,0,9.99,439.56
2024-07-29,S2,P2,34,0,0,0,0,12.50,425.00
2024-07-29,S2,P3,33,0,0,0,0,7.75,255.75
2024-07-30,S1,P1,36,0,0,0,0,9.99,359.64
2024-07-30,S1,P2,40,1,0,0,0,11.25,450.00
2024-07-30,S1,P3,30,0,0,0,0,7.75,232.50
2024-07-30,S2,P1,43,0,0,0,0,9.99,429.57
2024-07-30,S2,P2,36,0,0,0,0,12.50,450.00
2024-07-30,S2,P3,25,0,0,0,0,7.75,193.75
2024-07-31,S1,P1,41,0,0,0,0,9.99,409.59
2024-07-31,S1,P2,38,1,0,0,0,11.25,427.50
2024-07-31,S1,P3,26,0,0,0,0,7.75,201.50
2024-07-31,S2,P1,39,0,0,0,0,9.99,389.61
2024-07-31,S2,P2,38,0,0,0,0,12.50,475.00
2024-07-31,S2,P3,24,0,0,0,0,7.75,186.00
2024-08-01,S1,P1,36,0,0,0,0,9.99,359.64
2024-08-01,S1,P2,44,1,0,0,0,11.25,495.00
2024-08-01,S1,P3,29,0,0,0,0,7.75,224.75
2024-08-01,S2,P1,44,0,0,0,0,9.99,439.56
2024-08-01,S2,P2,35,0,0,0,0,12.50,437.50
2024-08-01,S2,P3,28,0,0,0,0,7.75,217.00
2024-08-02,S1,P1,38,0,0,0,0,9.99,379.62
2024-08-02,S1,P2,36,0,0,0,0,12.50,450.00
2024-08-02,S1,P3,31,0,0,0,0,7.75,240.25
2024-08-02,S2,P1,45,0,0,0,0,9.99,449.55
2024-08-02,S2,P2,39,0,0,0,0,12.50,487.50
2024-08-02,S2,P3,29,0,0,0,0,7.75,224.75
2024-08-03,S1,P1,43,0,0,1,0,9.99,429.57
2024-08-03,S1,P2,37,0,0,1,0,12.50,462.50
2024-08-03,S1,P3,39,0,0,1,0,7.75,302.25
2024-08-03,S2,P1,54,0,0,1,0,9.99,539.46
2024-08-03,S2,P2,45,1,0,1,0,11.25,506.25
2024-08-03,S2,P3,35,0,0,1,0,7.75,271.25
2024-08-04,S1,P1,36,0,0,1,0,9.99,359.64
2024-08-04,S1,P2,34,0,0,1,0,12.50,425.00
2024-08-04,S1,P3,28,0,0,1,0,7.75,217.00
2024-08-04,S2,P1,45,0,0,1,0,9.99,449.55
2024-08-04,S2,P2,47,1,0,1,0,11.25,528.75
2024-08-04,S2,P3,31,0,0,1,0,7.75,240.25
2024-08-05,S1,P1,37,0,0,0,0,9.99,369.63
2024-08-05,S1,P2,30,0,0,0,0,12.50,375.00
2024-08-05,S1,P3,32,0,0,0,0,7.75,248.00
2024-08-05,S2,P1,45,0,0,0,0,9.99,449.55
2024-08-05,S2,P2,41,1,0,0,0,11.25,461.25
2024-08-05,S2,P3,22,0,0,0,0,7.75,170.50
2024-08-06,S1,P1,32,0,0,0,0,9.99,319.68
2024-08-06,S1,P2,34,0,0,0,0,12.50,425.00
2024-08-06,S1,P3,26,0,0,0,0,7.75,201.50
2024-08-06,S2,P1,40,0,0,0,0,9.99,399.60
2024-08-06,S2,P2,38,0,0,0,0,12.50,475.00
2024-08-06,S2,P3,30,0,0,0,0,7.75,232.50
2024-08-07,S1,P1,41,0,0,0,0,9.99,409.59
2024-08-07,S1,P2,31,0,0,0,0,12.50,387.50
2024-08-07,S1,P3,29,0,0,0,0,7.75,224.75
2024-08-07,S2,P1,43,0,0,0,0,9.99,429.57
2024-08-07,S2,P2,35,0,0,0,0,12.50,437.50
2024-08-07,S2,P3,33,0,0,0,0,7.75,255.75
2024-08-08,S1,P1,42,0,0,0,0,9.99,419.58
2024-08-08,S1,P2,31,0,0,0,0,12.50,387.50
2024-08-08,S1,P3,25,0,0,0,0,7.75,193.75
2024-08-08,S2,P1,40,0,0,0,0,9.99,399.60
2024-08-08,S2,P2,37,0,0,0,0,12.50,462.50
2024-08-08,S2,P3,29,0,0,0,0,7.75,224.75
2024-08-09,S1,P1,44,0,0,0,0,9.99,439.56
2024-08-09,S1,P2,35,0,0,0,0,12.50,437.50
2024-08-09,S1,P3,29,0,0,0,0,7.75,224.75
2024-08-09,S2,P1,37,0,0,0,0,9.99,369.63
2024-08-09,S2,P2,37,0,0,0,0,12.50,462.50
2024-08-09,S2,P3,28,0,0,0,0,7.75,217.00
2024-08-10,S1,P1,48,1,0,1,0,8.99,431.52
2024-08-10,S1,P2,34,0,0,1,0,12.50,425.00
2024-08-10,S1,P3,32,0,0,1,0,7.75,248.00
2024-08-10,S2,P1,48,0,0,1,0,9.99,479.52
2024-08-10,S2,P2,43,0,0,1,0,12.50,537.50
2024-08-10,S2,P3,30,0,0,1,0,7.75,232.50
2024-08-11,S1,P1,44,1,0,1,0,8.99,395.56
2024-08-11,S1,P2,34,0,0,1,0,12.50,425.00
2024-08-11,S1,P3,27,0,0,1,0,7.75,209.25
2024-08-11,S2,P1,39,0,0,1,0,9.99,389.61
2024-08-11,S2,P2,39,0,0,1,0,12.50,487.50
2024-08-11,S2,P3,27,0,0,1,0,7.75,209.25
2024-08-12,S1,P1,40,1,0,0,0,8.99,359.60
2024-08-12,S1,P2,30,0,0,0,0,12.50,375.00
2024-08-12,S1,P3,30,0,0,0,0,7.75,232.50
2024-08-12,S2,P1,44,0,0,0,0,9.99,439.56
2024-08-12,S2,P2,35,0,0,0,0,12.50,437.50
